# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34117at7742	Complete	KN468009.1	155353	164624	-	1492.8	860	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	KN465231.1	206648	221375	+	1563.5	1041	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	KN461757.1	87178	90786	-	1469.2	863	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	KN463549.1	1355858	1362393	-	1659.7	948	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	KN465824.1	8298	23944	+	1945.9	999	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	KN460390.1	294300	304861	+	267.1	535	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Fragmented	KN463941.1	997	25612	-	999.7	685	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Complete	KN462838.1	1	53592	+	1031.7	609	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35271at7742	Complete	KN462285.1	441411	451558	+	1576.9	994	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	KN461987.1	5760	78366	+	1495.1	797	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Fragmented	JACL01048079.1	5306	11394	-	642.8	431	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	KN463489.1	20179	43639	-	869.6	867	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	KN465125.1	224829	232791	-	1374.1	991	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	KN467144.1	135469	144704	+	1627.4	1051	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Complete	KN461965.1	46359	50560	+	708.9	530	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Complete	KN462371.1	21457	61430	-	1678.5	967	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36449at7742	Complete	KN461045.1	515914	524688	-	1600.5	1109	https://www.orthodb.org/v10?query=36449at7742	tyrosine-protein kinase BAZ1B
36575at7742	Missing
36859at7742	Complete	KN461922.1	47152	63703	+	1719.9	928	https://www.orthodb.org/v10?query=36859at7742	symplekin
37335at7742	Complete	KN467822.1	214744	231557	+	1591.4	856	https://www.orthodb.org/v10?query=37335at7742	deubiquitinating protein VCIP135
37552at7742	Complete	KN464474.1	1409842	1419654	-	1705.3	1774	https://www.orthodb.org/v10?query=37552at7742	protein transport protein Sec16A isoform X1
37715at7742	Complete	KN466233.1	1321955	1335175	-	1900.9	1051	https://www.orthodb.org/v10?query=37715at7742	structural maintenance of chromosomes protein 3
37782at7742	Complete	KN466629.1	161653	204595	-	1412.8	1024	https://www.orthodb.org/v10?query=37782at7742	protein broad-minded
37796at7742	Complete	KN461691.1	181710	192266	-	1743.5	871	https://www.orthodb.org/v10?query=37796at7742	membrane-bound transcription factor site-1 protease
37904at7742	Complete	KN464664.1	507193	515240	-	1851.9	1015	https://www.orthodb.org/v10?query=37904at7742	WD repeat-containing protein 35
38426at7742	Complete	KN468631.1	434648	451994	+	1650.0	920	https://www.orthodb.org/v10?query=38426at7742	intraflagellar transport 122 
38686at7742	Complete	JACL01041344.1	395	16715	+	1886.6	1047	https://www.orthodb.org/v10?query=38686at7742	cyclin-G-associated kinase
38882at7742	Complete	KN463761.1	515885	522156	-	1994.7	1022	https://www.orthodb.org/v10?query=38882at7742	Ankyrin repeat and FYVE domain containing 1
39061at7742	Complete	KN460935.1	182061	189658	-	1471.9	1385	https://www.orthodb.org/v10?query=39061at7742	NEDD4-binding protein 2
39255at7742	Complete	KN463447.1	536210	621519	+	1374.8	850	https://www.orthodb.org/v10?query=39255at7742	zinc finger protein ZFPM2
39294at7742	Complete	KN462912.1	723027	729643	-	1206.5	948	https://www.orthodb.org/v10?query=39294at7742	Non-SMC condensin II complex subunit G2
39313at7742	Complete	KN462425.1	77142	96427	+	1402.2	759	https://www.orthodb.org/v10?query=39313at7742	Tetratricopeptide repeat domain 17
39393at7742	Complete	KN462436.1	44297	60790	+	1775.6	956	https://www.orthodb.org/v10?query=39393at7742	exportin-6
39465at7742	Complete	KN465080.1	215361	234697	+	1389.7	976	https://www.orthodb.org/v10?query=39465at7742	tubulin-specific chaperone D
39501at7742	Complete	KN464664.1	754170	759928	-	1216.0	812	https://www.orthodb.org/v10?query=39501at7742	Isoleucyl-tRNA synthetase 2, mitochondrial
39865at7742	Complete	KN462391.1	428153	486396	+	1146.1	943	https://www.orthodb.org/v10?query=39865at7742	protein very KIND
40409at7742	Complete	KN461928.1	565094	571748	+	1563.7	931	https://www.orthodb.org/v10?query=40409at7742	PR/SET domain 10
40567at7742	Complete	KN462621.1	405396	418229	+	1771.2	947	https://www.orthodb.org/v10?query=40567at7742	DNA-directed RNA polymerase I subunit RPA2
40843at7742	Complete	KN462696.1	392305	417115	-	1510.4	839	https://www.orthodb.org/v10?query=40843at7742	KIAA1468
40897at7742	Complete	KN467232.1	231706	263744	+	1255.7	823	https://www.orthodb.org/v10?query=40897at7742	PDZ domain-containing protein 8
40997at7742	Complete	KN461110.1	154756	160392	+	480.0	659	https://www.orthodb.org/v10?query=40997at7742	protein NPAT
41071at7742	Complete	KN467855.1	206637	236501	-	1699.4	851	https://www.orthodb.org/v10?query=41071at7742	insulin-degrading enzyme
41125at7742	Complete	KN465985.1	407731	430740	-	966.3	590	https://www.orthodb.org/v10?query=41125at7742	PR domain zinc finger protein 15
41150at7742	Complete	KN463650.1	39756	74771	-	769.8	878	https://www.orthodb.org/v10?query=41150at7742	Centrosomal protein 162
41154at7742	Complete	KN462145.1	319649	330550	+	1860.8	1394	https://www.orthodb.org/v10?query=41154at7742	RB1-inducible coiled-coil protein 1
41189at7742	Complete	KN463965.1	575508	586191	+	1940.8	1102	https://www.orthodb.org/v10?query=41189at7742	structural maintenance of chromosomes protein 4
41344at7742	Complete	KN465064.1	134650	156123	-	1524.3	848	https://www.orthodb.org/v10?query=41344at7742	C2 calcium dependent domain containing 5
41524at7742	Complete	KN464072.1	1332015	1349813	-	1954.2	1077	https://www.orthodb.org/v10?query=41524at7742	Niemann-Pick C1 protein
41890at7742	Complete	KN462837.1	201444	219681	+	1207.1	1048	https://www.orthodb.org/v10?query=41890at7742	early endosome antigen 1
41902at7742	Fragmented	KN461915.1	587	7824	-	1218.5	701	https://www.orthodb.org/v10?query=41902at7742	ubiquitin conjugation factor E4 B isoform X1
42033at7742	Complete	KN461928.1	497900	503406	-	1407.8	917	https://www.orthodb.org/v10?query=42033at7742	probable ATP-dependent RNA helicase DHX34
42045at7742	Complete	KN460935.1	524198	530371	-	1608.1	933	https://www.orthodb.org/v10?query=42045at7742	ubiquitin-like modifier-activating enzyme 6
42074at7742	Complete	KN464474.1	1150360	1158700	+	1727.1	1054	https://www.orthodb.org/v10?query=42074at7742	ATP-dependent RNA helicase DHX29
42253at7742	Complete	KN467362.1	437157	456696	-	1599.7	1072	https://www.orthodb.org/v10?query=42253at7742	vascular endothelial growth factor receptor 1
42342at7742	Complete	KN463761.1	885553	906583	+	1864.3	999	https://www.orthodb.org/v10?query=42342at7742	Integrator complex subunit 2
42346at7742	Complete	KN468476.1	25727	28595	-	344.3	540	https://www.orthodb.org/v10?query=42346at7742	elongation factor-like GTPase 1
42353at7742	Complete	KN465145.1	64254	75808	+	1087.0	810	https://www.orthodb.org/v10?query=42353at7742	codanin-1
42469at7742	Complete	KN467715.1	920675	929720	-	1991.3	1119	https://www.orthodb.org/v10?query=42469at7742	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
42483at7742	Fragmented	KN465254.1	12878	18687	+	590.2	305	https://www.orthodb.org/v10?query=42483at7742	protein SMG7 isoform X1
42538at7742	Complete	KN462912.1	557380	572904	+	1732.1	948	https://www.orthodb.org/v10?query=42538at7742	ubiquitin-protein ligase E3C
42710at7742	Complete	KN460459.1	161912	171302	-	1182.4	819	https://www.orthodb.org/v10?query=42710at7742	Hermansky-Pudlak syndrome 5 protein
42945at7742	Fragmented	KN464526.1	4733	21879	-	509.6	403	https://www.orthodb.org/v10?query=42945at7742	Hermansky-Pudlak syndrome 3 protein
42971at7742	Complete	KN466613.1	53006	57412	+	1489.8	821	https://www.orthodb.org/v10?query=42971at7742	V(D)J recombination-activating protein 1
42975at7742	Complete	KN465214.1	198423	203552	-	717.3	580	https://www.orthodb.org/v10?query=42975at7742	PAS domain-containing serine/threonine-protein kinase
43051at7742	Complete	KN460356.1	2356499	2372575	+	670.8	593	https://www.orthodb.org/v10?query=43051at7742	Murine retrovirus integration site 1 homolog
43285at7742	Complete	KN462367.1	2762448	2765384	-	1550.4	873	https://www.orthodb.org/v10?query=43285at7742	malignant fibrous histiocytoma-amplified sequence 1
43568at7742	Complete	KN460357.1	686980	698851	+	1569.5	1287	https://www.orthodb.org/v10?query=43568at7742	histone-lysine N-methyltransferase 2E isoform X1
43750at7742	Complete	KN468477.1	5278	56773	-	1211.3	795	https://www.orthodb.org/v10?query=43750at7742	MutS homolog 3
43798at7742	Complete	KN461496.1	7277	53891	-	633.9	625	https://www.orthodb.org/v10?query=43798at7742	Spectrin repeat containing nuclear envelope family member 3
43888at7742	Complete	KN461740.1	181439	189951	-	1713.5	1111	https://www.orthodb.org/v10?query=43888at7742	Golgin A3
44104at7742	Complete	KN461928.1	89060	100122	-	1544.2	1238	https://www.orthodb.org/v10?query=44104at7742	C2 domain-containing protein 3
44193at7742	Complete	KN463363.1	204808	214469	+	752.3	769	https://www.orthodb.org/v10?query=44193at7742	laminin subunit beta-3
44485at7742	Complete	KN465738.1	245258	250507	-	1753.4	975	https://www.orthodb.org/v10?query=44485at7742	ubiquitin-protein ligase E3B
44653at7742	Complete	KN461875.1	90800	128207	-	1583.2	796	https://www.orthodb.org/v10?query=44653at7742	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
44698at7742	Complete	KN462808.1	43370	50445	-	872.6	601	https://www.orthodb.org/v10?query=44698at7742	Protein HIRA
44744at7742	Complete	KN460601.1	139795	159283	+	556.6	483	https://www.orthodb.org/v10?query=44744at7742	Small nuclear RNA activating complex polypeptide 4
44800at7742	Complete	KN467656.1	259968	274780	+	1350.0	901	https://www.orthodb.org/v10?query=44800at7742	L-fucose kinase
45067at7742	Complete	KN464665.1	150380	161552	-	1552.2	826	https://www.orthodb.org/v10?query=45067at7742	glycine dehydrogenase (decarboxylating), mitochondrial
45247at7742	Complete	KN467859.1	15724	105992	-	752.9	665	https://www.orthodb.org/v10?query=45247at7742	A-kinase anchor protein 6
45427at7742	Complete	KN468631.1	399065	406693	+	1813.0	969	https://www.orthodb.org/v10?query=45427at7742	Bromodomain and PHD finger containing 1
45658at7742	Complete	KN461536.1	6423	14090	-	1662.9	1015	https://www.orthodb.org/v10?query=45658at7742	ribosome biogenesis protein BMS1 homolog
45908at7742	Complete	KN462697.1	583926	592951	+	2100.7	1334	https://www.orthodb.org/v10?query=45908at7742	Meiosis regulator and mRNA stability factor 1
46117at7742	Complete	KN468667.1	749014	763169	+	789.6	749	https://www.orthodb.org/v10?query=46117at7742	WD repeat-containing protein 6
46227at7742	Complete	KN465053.1	7013	19481	-	1614.6	872	https://www.orthodb.org/v10?query=46227at7742	VPS18, CORVET/HOPS core subunit
46317at7742	Complete	KN468104.1	5836	167167	-	1434.5	788	https://www.orthodb.org/v10?query=46317at7742	importin-11
46538at7742	Complete	KN463020.1	659934	667302	-	722.3	878	https://www.orthodb.org/v10?query=46538at7742	tudor domain-containing protein 1
46657at7742	Complete	KN468425.1	18055	21672	+	1694.4	922	https://www.orthodb.org/v10?query=46657at7742	teashirt homolog 3
46694at7742	Complete	KN464051.1	178640	187005	+	1357.9	769	https://www.orthodb.org/v10?query=46694at7742	DNA topoisomerase
46728at7742	Complete	KN464843.1	119139	139531	+	1559.4	1035	https://www.orthodb.org/v10?query=46728at7742	exportin-5
46737at7742	Complete	KN461727.1	31153	38467	-	822.8	424	https://www.orthodb.org/v10?query=46737at7742	tubulin polyglutamylase TTLL4
46740at7742	Complete	KN462817.1	12341	30975	+	1403.2	849	https://www.orthodb.org/v10?query=46740at7742	Integrator complex subunit 4
46839at7742	Complete	KN467132.1	250784	270082	-	1177.6	706	https://www.orthodb.org/v10?query=46839at7742	WD repeat and HMG-box DNA-binding protein 1
46928at7742	Complete	KN466899.1	26034	46096	-	349.9	474	https://www.orthodb.org/v10?query=46928at7742	sperm-specific antigen 2
47023at7742	Missing
47069at7742	Missing
47172at7742	Fragmented	KN461126.1	12106	109996	-	1013.6	475	https://www.orthodb.org/v10?query=47172at7742	ribonuclease 3
47273at7742	Complete	KN467963.1	76072	97968	-	1560.6	909	https://www.orthodb.org/v10?query=47273at7742	integrator complex subunit 3
47275at7742	Complete	KN460935.1	545294	549080	-	1026.0	679	https://www.orthodb.org/v10?query=47275at7742	F-box only protein 10
47838at7742	Complete	KN466620.1	505137	511659	-	1759.5	1050	https://www.orthodb.org/v10?query=47838at7742	structural maintenance of chromosomes protein 2
47899at7742	Complete	KN462015.1	302423	311519	+	1445.3	771	https://www.orthodb.org/v10?query=47899at7742	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
48106at7742	Fragmented	KN464011.1	7952	23695	-	407.7	303	https://www.orthodb.org/v10?query=48106at7742	centrosomal protein 295 
48275at7742	Complete	KN462345.1	90576	97398	+	1681.7	938	https://www.orthodb.org/v10?query=48275at7742	DNA polymerase subunit gamma-1
48716at7742	Complete	KN468596.1	32214	84414	+	1188.9	695	https://www.orthodb.org/v10?query=48716at7742	S1 RNA-binding domain-containing protein 1
48764at7742	Complete	JACL01029007.1	38460	44654	+	1605.9	902	https://www.orthodb.org/v10?query=48764at7742	probable ATP-dependent RNA helicase DHX37
48975at7742	Complete	KN464332.1	243469	255926	+	1565.5	814	https://www.orthodb.org/v10?query=48975at7742	VPS11, CORVET/HOPS core subunit
49005at7742	Complete	KN464261.1	170514	226567	-	1141.0	688	https://www.orthodb.org/v10?query=49005at7742	Epithelial cell transforming 2
49104at7742	Complete	KN463569.1	579040	599839	-	1055.1	885	https://www.orthodb.org/v10?query=49104at7742	myb-binding protein 1A
49318at7742	Complete	KN460644.1	98963	115983	+	788.5	836	https://www.orthodb.org/v10?query=49318at7742	Leptin receptor
49394at7742	Complete	KN467290.1	657488	680725	-	1328.8	785	https://www.orthodb.org/v10?query=49394at7742	Leucyl-tRNA synthetase 2, mitochondrial
49776at7742	Complete	KN464343.1	75318	86305	+	1586.1	868	https://www.orthodb.org/v10?query=49776at7742	Gamma-tubulin complex component
49885at7742	Complete	KN463942.1	8910	17004	-	1180.2	882	https://www.orthodb.org/v10?query=49885at7742	alpha-protein kinase 1
49935at7742	Fragmented	KN467263.1	25329	180824	+	605.7	616	https://www.orthodb.org/v10?query=49935at7742	nephrocystin-4
49993at7742	Complete	KN466545.1	922401	929661	-	1394.0	840	https://www.orthodb.org/v10?query=49993at7742	Mediator complex subunit 24
50070at7742	Complete	KN468529.1	88201	109680	-	1213.7	804	https://www.orthodb.org/v10?query=50070at7742	Mov10 RISC complex RNA helicase like 1
50284at7742	Complete	KN464885.1	2856	18187	+	1378.4	1294	https://www.orthodb.org/v10?query=50284at7742	cilia- and flagella-associated protein 43
50444at7742	Complete	KN463020.1	1191012	1202594	+	2043.1	1194	https://www.orthodb.org/v10?query=50444at7742	Transmembrane protein 94
50502at7742	Fragmented	KN463702.1	31165	39291	+	294.9	391	https://www.orthodb.org/v10?query=50502at7742	multimerin-2
50582at7742	Complete	KN466768.1	84222	94101	-	1617.7	850	https://www.orthodb.org/v10?query=50582at7742	exportin-2
50786at7742	Complete	KN465300.1	313179	324913	-	1538.0	818	https://www.orthodb.org/v10?query=50786at7742	sn1-specific diacylglycerol lipase alpha
50838at7742	Fragmented	KN463216.1	1153	11490	+	542.3	373	https://www.orthodb.org/v10?query=50838at7742	alpha-mannosidase 2C1
50917at7742	Complete	KN461428.1	1078089	1089211	-	724.1	807	https://www.orthodb.org/v10?query=50917at7742	synemin
51066at7742	Complete	KN462230.1	75878	94787	-	1470.6	728	https://www.orthodb.org/v10?query=51066at7742	WD repeat-containing protein mio
51094at7742	Complete	KN464596.1	15173	27707	-	961.6	698	https://www.orthodb.org/v10?query=51094at7742	rab3 GTPase-activating protein catalytic subunit
51278at7742	Complete	KN460866.1	36277	51234	-	1191.7	892	https://www.orthodb.org/v10?query=51278at7742	Phosphatidylinositol glycan anchor biosynthesis class O
51434at7742	Complete	KN465037.1	208046	224836	+	1384.8	820	https://www.orthodb.org/v10?query=51434at7742	UPF0505 protein C16orf62 homolog
51573at7742	Complete	KN464105.1	41278	46862	+	1643.6	797	https://www.orthodb.org/v10?query=51573at7742	coatomer subunit beta
51955at7742	Complete	KN465798.1	174228	211651	-	1257.3	738	https://www.orthodb.org/v10?query=51955at7742	muscle, skeletal receptor tyrosine-protein kinase
52059at7742	Complete	KN462161.1	783	19450	+	1108.6	637	https://www.orthodb.org/v10?query=52059at7742	WD repeat domain 59
52065at7742	Complete	KN463041.1	68533	120321	-	1359.5	741	https://www.orthodb.org/v10?query=52065at7742	leucine-rich repeats and immunoglobulin-like domains protein 1
52093at7742	Fragmented	KN462361.1	829	58418	+	707.4	730	https://www.orthodb.org/v10?query=52093at7742	Leucine rich pentatricopeptide repeat containing
52094at7742	Complete	KN460357.1	1101761	1123067	-	1602.3	1039	https://www.orthodb.org/v10?query=52094at7742	Apoptotic protease-activating factor 1
52390at7742	Complete	KN467144.1	93910	101945	+	1567.5	807	https://www.orthodb.org/v10?query=52390at7742	protein O-GlcNAcase
52541at7742	Complete	KN461714.1	6003	26225	+	935.3	661	https://www.orthodb.org/v10?query=52541at7742	transcription termination factor 2
53077at7742	Complete	KN462229.1	293620	313958	-	1435.8	799	https://www.orthodb.org/v10?query=53077at7742	Aminoadipate-semialdehyde synthase
