# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32840at7742	Complete	NC_047141.1	16370109	16388065	-	1902.9	988	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	NC_047140.1	18287977	18418320	+	1873.1	1472	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	NC_047139.1	29418310	29424213	-	1306.5	875	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	NC_047135.1	17286225	17310499	+	1486.4	777	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	NC_047129.1	9815603	9825220	-	1061.8	734	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	NC_047128.1	31605072	31611935	-	1175.3	1132	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	NC_047145.1	13171133	13180343	+	1682.7	1141	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	NC_047126.1	35813879	35847764	+	1534.6	1030	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	NC_047135.1	35229821	35238813	-	1730.7	889	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	NC_047140.1	2228421	2237690	+	1465.9	864	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	NC_047147.1	19231372	19246107	+	1561.8	1041	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	NC_047128.1	26750835	26759304	-	1679.3	1007	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	NC_047135.1	30494161	30500482	-	1659.5	945	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	NC_047131.1	31310302	31326945	-	1935.8	999	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	NC_047147.1	23362919	23373356	-	243.3	521	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	NC_047131.1	8250546	8306871	-	1847.2	1185	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Missing
35271at7742	Complete	NC_047134.1	12116099	12126247	-	1574.5	988	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	NC_047140.1	20355126	20442733	+	1644.4	925	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Complete	NC_047146.1	28788965	28867297	-	1864.4	1019	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	NC_047149.1	2606195	2632191	-	859.6	867	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	NC_047130.1	26095529	26103504	-	1369.1	991	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	NC_047140.1	26810627	26819900	-	1625.4	1043	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Complete	NC_047147.1	17151013	17155673	-	990.1	681	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Complete	NC_047147.1	3139520	3178492	-	1678.3	967	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36449at7742	Complete	NC_047138.1	13251827	13260614	+	1602.7	1109	https://www.orthodb.org/v10?query=36449at7742	tyrosine-protein kinase BAZ1B
36575at7742	Missing
36859at7742	Complete	NC_047146.1	32246445	32262954	+	1719.9	928	https://www.orthodb.org/v10?query=36859at7742	symplekin
37335at7742	Complete	NC_047142.1	13001691	13021140	-	1583.9	856	https://www.orthodb.org/v10?query=37335at7742	deubiquitinating protein VCIP135
37552at7742	Complete	NC_047148.1	20016874	20026746	+	1769.3	1774	https://www.orthodb.org/v10?query=37552at7742	protein transport protein Sec16A isoform X1
37715at7742	Complete	NC_047126.1	10209172	10222392	-	1900.9	1051	https://www.orthodb.org/v10?query=37715at7742	structural maintenance of chromosomes protein 3
37782at7742	Complete	NC_047149.1	12191673	12237815	+	1454.4	1057	https://www.orthodb.org/v10?query=37782at7742	protein broad-minded
37796at7742	Complete	NC_047131.1	25023292	25033828	+	1753.0	867	https://www.orthodb.org/v10?query=37796at7742	membrane-bound transcription factor site-1 protease
37904at7742	Complete	NC_047147.1	10077705	10085871	+	1851.9	1015	https://www.orthodb.org/v10?query=37904at7742	WD repeat-containing protein 35
38426at7742	Complete	NC_047132.1	22146045	22163392	+	1651.1	920	https://www.orthodb.org/v10?query=38426at7742	intraflagellar transport 122 
38686at7742	Complete	NC_047134.1	9617536	9634088	+	1499.7	1066	https://www.orthodb.org/v10?query=38686at7742	cyclin-G-associated kinase
38882at7742	Complete	NC_047139.1	23666628	23672915	+	1990.1	1022	https://www.orthodb.org/v10?query=38882at7742	Ankyrin repeat and FYVE domain containing 1
39061at7742	Complete	NC_047126.1	5596882	5604480	+	1471.0	1385	https://www.orthodb.org/v10?query=39061at7742	NEDD4-binding protein 2
39255at7742	Complete	NC_047141.1	18385935	18471383	-	1547.5	944	https://www.orthodb.org/v10?query=39255at7742	zinc finger protein ZFPM2
39294at7742	Complete	NC_047145.1	14279717	14286364	+	1206.5	948	https://www.orthodb.org/v10?query=39294at7742	Non-SMC condensin II complex subunit G2
39313at7742	Complete	NC_047128.1	19821059	19840344	+	1402.2	759	https://www.orthodb.org/v10?query=39313at7742	Tetratricopeptide repeat domain 17
39393at7742	Complete	NC_047133.1	5409685	5426078	-	1723.1	956	https://www.orthodb.org/v10?query=39393at7742	exportin-6
39465at7742	Complete	NC_047133.1	24387548	24406926	+	1389.7	976	https://www.orthodb.org/v10?query=39465at7742	tubulin-specific chaperone D
39501at7742	Complete	NC_047147.1	9834340	9840098	+	1215.1	812	https://www.orthodb.org/v10?query=39501at7742	Isoleucyl-tRNA synthetase 2, mitochondrial
39865at7742	Complete	NC_047140.1	16389297	16452345	-	1245.1	966	https://www.orthodb.org/v10?query=39865at7742	protein very KIND
40409at7742	Complete	NC_047138.1	6129720	6136329	-	1538.5	899	https://www.orthodb.org/v10?query=40409at7742	PR/SET domain 10
40567at7742	Complete	NC_047140.1	14963499	14976240	+	1773.8	947	https://www.orthodb.org/v10?query=40567at7742	DNA-directed RNA polymerase I subunit RPA2
40843at7742	Complete	NC_047145.1	19657233	19682432	-	1527.2	839	https://www.orthodb.org/v10?query=40843at7742	KIAA1468
40897at7742	Complete	NC_047140.1	10489477	10520909	+	1196.3	823	https://www.orthodb.org/v10?query=40897at7742	PDZ domain-containing protein 8
40997at7742	Complete	NC_047138.1	16292243	16297879	-	477.0	660	https://www.orthodb.org/v10?query=40997at7742	protein NPAT
41071at7742	Complete	NC_047140.1	15605815	15635928	+	1699.4	851	https://www.orthodb.org/v10?query=41071at7742	insulin-degrading enzyme
41125at7742	Complete	NC_047139.1	22748388	22775733	+	966.3	590	https://www.orthodb.org/v10?query=41125at7742	PR domain zinc finger protein 15
41150at7742	Complete	NC_047141.1	3212230	3245171	-	761.1	873	https://www.orthodb.org/v10?query=41150at7742	Centrosomal protein 162
41154at7742	Complete	NC_047142.1	27473979	27484934	-	1874.4	1394	https://www.orthodb.org/v10?query=41154at7742	RB1-inducible coiled-coil protein 1
41189at7742	Complete	NC_047138.1	8729942	8740632	+	1878.3	1103	https://www.orthodb.org/v10?query=41189at7742	structural maintenance of chromosomes protein 4
41344at7742	Complete	NC_047131.1	13509307	13530854	+	1550.6	831	https://www.orthodb.org/v10?query=41344at7742	C2 calcium dependent domain containing 5
41524at7742	Complete	NC_047142.1	21417754	21435024	+	1951.7	1077	https://www.orthodb.org/v10?query=41524at7742	Niemann-Pick C1 protein
41890at7742	Complete	NC_047131.1	2781584	2799853	-	1190.2	1050	https://www.orthodb.org/v10?query=41890at7742	early endosome antigen 1
41902at7742	Complete	NC_047132.1	28181233	28194098	+	1948.1	976	https://www.orthodb.org/v10?query=41902at7742	ubiquitin conjugation factor E4 B isoform X1
42033at7742	Complete	NC_047138.1	6197968	6203577	+	1421.2	903	https://www.orthodb.org/v10?query=42033at7742	probable ATP-dependent RNA helicase DHX34
42045at7742	Complete	NC_047126.1	5259440	5265722	+	1609.6	933	https://www.orthodb.org/v10?query=42045at7742	ubiquitin-like modifier-activating enzyme 6
42074at7742	Complete	NC_047148.1	20296905	20305476	-	1859.1	1082	https://www.orthodb.org/v10?query=42074at7742	ATP-dependent RNA helicase DHX29
42253at7742	Complete	NC_047145.1	16392264	16411881	-	1602.2	1072	https://www.orthodb.org/v10?query=42253at7742	vascular endothelial growth factor receptor 1
42342at7742	Complete	NC_047139.1	23263889	23285575	-	1888.4	999	https://www.orthodb.org/v10?query=42342at7742	Integrator complex subunit 2
42346at7742	Complete	NC_047128.1	705062	894016	+	1599.6	930	https://www.orthodb.org/v10?query=42346at7742	elongation factor-like GTPase 1
42353at7742	Complete	NC_047147.1	6647258	6658910	-	1126.3	812	https://www.orthodb.org/v10?query=42353at7742	codanin-1
42469at7742	Complete	NC_047128.1	29889615	29898662	+	1991.5	1120	https://www.orthodb.org/v10?query=42469at7742	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
42483at7742	Complete	NC_047142.1	13223002	13253471	-	1219.2	916	https://www.orthodb.org/v10?query=42483at7742	protein SMG7 isoform X1
42538at7742	Complete	NC_047145.1	14438554	14454107	-	1750.5	948	https://www.orthodb.org/v10?query=42538at7742	ubiquitin-protein ligase E3C
42710at7742	Complete	NC_047131.1	22422073	22431485	+	1285.2	858	https://www.orthodb.org/v10?query=42710at7742	Hermansky-Pudlak syndrome 5 protein
42945at7742	Complete	NC_047129.1	31868439	31898519	-	1016.3	793	https://www.orthodb.org/v10?query=42945at7742	Hermansky-Pudlak syndrome 3 protein
42971at7742	Complete	NC_047131.1	29412286	29416693	-	1490.9	821	https://www.orthodb.org/v10?query=42971at7742	V(D)J recombination-activating protein 1
42975at7742	Complete	NC_047142.1	6096374	6101496	+	718.5	580	https://www.orthodb.org/v10?query=42975at7742	PAS domain-containing serine/threonine-protein kinase
43051at7742	Complete	NC_047128.1	33198602	33214814	+	670.8	593	https://www.orthodb.org/v10?query=43051at7742	Murine retrovirus integration site 1 homolog
43285at7742	Complete	NC_047148.1	16472925	16475861	+	1550.2	873	https://www.orthodb.org/v10?query=43285at7742	malignant fibrous histiocytoma-amplified sequence 1
43568at7742	Complete	NC_047148.1	12242854	12254633	-	1576.8	1316	https://www.orthodb.org/v10?query=43568at7742	histone-lysine N-methyltransferase 2E isoform X1
43750at7742	Complete	NC_047134.1	10814106	10839216	+	1281.4	799	https://www.orthodb.org/v10?query=43750at7742	MutS homolog 3
43798at7742	Complete	NC_047147.1	27941563	27999429	-	790.4	722	https://www.orthodb.org/v10?query=43798at7742	Spectrin repeat containing nuclear envelope family member 3
43888at7742	Complete	NC_047134.1	18226275	18234787	+	1713.5	1111	https://www.orthodb.org/v10?query=43888at7742	Golgin A3
44104at7742	Complete	NC_047138.1	6613225	6624583	+	1547.4	1236	https://www.orthodb.org/v10?query=44104at7742	C2 domain-containing protein 3
44193at7742	Complete	NC_047130.1	7772640	7782288	+	754.9	769	https://www.orthodb.org/v10?query=44193at7742	laminin subunit beta-3
44485at7742	Complete	NC_047134.1	13579024	13584274	+	1687.4	953	https://www.orthodb.org/v10?query=44485at7742	ubiquitin-protein ligase E3B
44653at7742	Complete	NC_047141.1	2224633	2253506	-	1416.0	706	https://www.orthodb.org/v10?query=44653at7742	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
44698at7742	Complete	NC_047134.1	3024058	3036423	-	1370.4	808	https://www.orthodb.org/v10?query=44698at7742	Protein HIRA
44744at7742	Complete	NC_047134.1	2607908	2631145	-	637.9	517	https://www.orthodb.org/v10?query=44744at7742	Small nuclear RNA activating complex polypeptide 4
44800at7742	Complete	NC_047131.1	4518464	4533261	+	1353.3	901	https://www.orthodb.org/v10?query=44800at7742	L-fucose kinase
45067at7742	Complete	NC_047134.1	34164531	34175717	-	1552.3	826	https://www.orthodb.org/v10?query=45067at7742	glycine dehydrogenase (decarboxylating), mitochondrial
45247at7742	Complete	NC_047147.1	24520031	24647786	-	1375.8	1502	https://www.orthodb.org/v10?query=45247at7742	A-kinase anchor protein 6
45427at7742	Complete	NC_047132.1	22110403	22118031	+	1813.0	969	https://www.orthodb.org/v10?query=45427at7742	Bromodomain and PHD finger containing 1
45658at7742	Complete	NC_047144.1	9800622	9808292	+	1660.0	1015	https://www.orthodb.org/v10?query=45658at7742	ribosome biogenesis protein BMS1 homolog
45908at7742	Complete	NC_047126.1	12455801	12464807	+	2109.6	1334	https://www.orthodb.org/v10?query=45908at7742	Meiosis regulator and mRNA stability factor 1
46117at7742	Complete	NC_047132.1	17157260	17177380	+	790.4	749	https://www.orthodb.org/v10?query=46117at7742	WD repeat-containing protein 6
46227at7742	Complete	NC_047149.1	27538843	27552202	-	1614.5	872	https://www.orthodb.org/v10?query=46227at7742	VPS18, CORVET/HOPS core subunit
46317at7742	Complete	NC_047134.1	22817359	23051463	+	1599.9	878	https://www.orthodb.org/v10?query=46317at7742	importin-11
46538at7742	Complete	NC_047144.1	8955453	8962832	-	723.3	878	https://www.orthodb.org/v10?query=46538at7742	tudor domain-containing protein 1
46657at7742	Complete	NC_047128.1	22290627	22294244	-	1694.7	922	https://www.orthodb.org/v10?query=46657at7742	teashirt homolog 3
46694at7742	Complete	NC_047133.1	1721560	1729925	-	1356.6	712	https://www.orthodb.org/v10?query=46694at7742	DNA topoisomerase
46728at7742	Complete	NC_047140.1	6396668	6417318	-	1559.4	1035	https://www.orthodb.org/v10?query=46728at7742	exportin-5
46737at7742	Complete	NC_047146.1	33329840	33337156	+	818.9	424	https://www.orthodb.org/v10?query=46737at7742	tubulin polyglutamylase TTLL4
46740at7742	Complete	NC_047138.1	23622943	23643040	+	1404.4	849	https://www.orthodb.org/v10?query=46740at7742	Integrator complex subunit 4
46839at7742	Complete	NC_047128.1	15230877	15249202	-	1104.5	696	https://www.orthodb.org/v10?query=46839at7742	WD repeat and HMG-box DNA-binding protein 1
46928at7742	Duplicated	NC_047146.1	18834070	18857313	-	360.5	474	https://www.orthodb.org/v10?query=46928at7742	sperm-specific antigen 2
46928at7742	Duplicated	NC_047146.1	18920478	18945319	+	360.5	474	https://www.orthodb.org/v10?query=46928at7742	sperm-specific antigen 2
47023at7742	Complete	NC_047126.1	35405906	35426942	+	818.5	736	https://www.orthodb.org/v10?query=47023at7742	peroxisome biogenesis factor 6
47069at7742	Missing
47172at7742	Complete	NC_047145.1	25747819	25941718	+	2193.4	1189	https://www.orthodb.org/v10?query=47172at7742	ribonuclease 3
47273at7742	Complete	NC_047136.1	28526122	28548064	+	1560.6	909	https://www.orthodb.org/v10?query=47273at7742	integrator complex subunit 3
47275at7742	Complete	NC_047126.1	5240621	5244406	+	1025.8	680	https://www.orthodb.org/v10?query=47275at7742	F-box only protein 10
47838at7742	Complete	NC_047126.1	3981905	3988403	+	1759.5	1050	https://www.orthodb.org/v10?query=47838at7742	structural maintenance of chromosomes protein 2
47899at7742	Complete	NC_047131.1	21352491	21361559	-	1452.4	768	https://www.orthodb.org/v10?query=47899at7742	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
48106at7742	Fragmented	NC_047138.1	23699515	23715453	+	407.7	303	https://www.orthodb.org/v10?query=48106at7742	centrosomal protein 295 
48275at7742	Complete	NC_047131.1	29895138	29901917	+	1696.1	939	https://www.orthodb.org/v10?query=48275at7742	DNA polymerase subunit gamma-1
48716at7742	Complete	NC_047140.1	30043602	30094134	+	1189.2	695	https://www.orthodb.org/v10?query=48716at7742	S1 RNA-binding domain-containing protein 1
48764at7742	Complete	NC_047134.1	10554078	10560274	-	1605.6	902	https://www.orthodb.org/v10?query=48764at7742	probable ATP-dependent RNA helicase DHX37
48975at7742	Complete	NC_047139.1	20064043	20076570	-	1565.5	814	https://www.orthodb.org/v10?query=48975at7742	VPS11, CORVET/HOPS core subunit
49005at7742	Complete	NC_047129.1	26876063	26931710	-	1141.0	688	https://www.orthodb.org/v10?query=49005at7742	Epithelial cell transforming 2
49104at7742	Complete	NC_047139.1	16807460	16828668	-	1055.3	885	https://www.orthodb.org/v10?query=49104at7742	myb-binding protein 1A
49318at7742	Complete	NC_047129.1	20656843	20680940	+	792.0	836	https://www.orthodb.org/v10?query=49318at7742	Leptin receptor
49394at7742	Complete	NC_047141.1	23424034	23447112	-	1335.0	785	https://www.orthodb.org/v10?query=49394at7742	Leucyl-tRNA synthetase 2, mitochondrial
49776at7742	Complete	NC_047129.1	1424254	1435498	-	1600.4	868	https://www.orthodb.org/v10?query=49776at7742	Gamma-tubulin complex component
49885at7742	Complete	NC_047143.1	14144436	14152814	-	1209.7	958	https://www.orthodb.org/v10?query=49885at7742	alpha-protein kinase 1
49935at7742	Complete	NC_047132.1	1719875	1992665	-	1192.5	1002	https://www.orthodb.org/v10?query=49935at7742	nephrocystin-4
49993at7742	Complete	NC_047144.1	5696471	5704218	-	1408.7	849	https://www.orthodb.org/v10?query=49993at7742	Mediator complex subunit 24
50070at7742	Complete	NC_047131.1	3920997	3942669	-	1214.8	814	https://www.orthodb.org/v10?query=50070at7742	Mov10 RISC complex RNA helicase like 1
50284at7742	Complete	NC_047140.1	3344925	3360277	-	1380.1	1294	https://www.orthodb.org/v10?query=50284at7742	cilia- and flagella-associated protein 43
50444at7742	Complete	NC_047144.1	9487026	9498604	+	2043.1	1194	https://www.orthodb.org/v10?query=50444at7742	Transmembrane protein 94
50502at7742	Fragmented	NC_047140.1	32774419	32781202	+	257.8	337	https://www.orthodb.org/v10?query=50502at7742	multimerin-2
50582at7742	Complete	NC_047130.1	31207956	31217828	+	1617.7	850	https://www.orthodb.org/v10?query=50582at7742	exportin-2
50786at7742	Complete	NC_047128.1	33989552	34001314	-	1585.4	836	https://www.orthodb.org/v10?query=50786at7742	sn1-specific diacylglycerol lipase alpha
